order_id,customers,order_date,city,state,quantity,revenue,product_name,category_name,store_name,total_discount,Net Revenue
59,Rodney Odom,2/5/2016,Richmond Hill,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$75,$675
60,Joesph Delacruz,2/6/2016,Atwater,CA,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$54,$216
60,Joesph Delacruz,2/6/2016,Atwater,CA,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$27,$513
60,Joesph Delacruz,2/6/2016,Atwater,CA,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$37,$493
60,Joesph Delacruz,2/6/2016,Atwater,CA,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,$290,"$2,610"
61,Mark Garrett,2/6/2016,Monroe,NY,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,"$1,007"
61,Mark Garrett,2/6/2016,Monroe,NY,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$50,$450
61,Mark Garrett,2/6/2016,Monroe,NY,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$528,"$2,114"
62,Denis Logan,2/7/2016,Ridgecrest,CA,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$54,$486
62,Denis Logan,2/7/2016,Ridgecrest,CA,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$19,$251
62,Denis Logan,2/7/2016,Ridgecrest,CA,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$360,"$3,240"
63,Dann Huff,2/7/2016,Huntington Station,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$100,$900
63,Dann Huff,2/7/2016,Huntington Station,NY,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$45,$853
63,Dann Huff,2/7/2016,Huntington Station,NY,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$100,$900
64,Corine Stuart,2/7/2016,Clifton Park,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$108,$432
64,Corine Stuart,2/7/2016,Clifton Park,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$120,$480
64,Corine Stuart,2/7/2016,Clifton Park,NY,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$990
64,Corine Stuart,2/7/2016,Clifton Park,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$100,$900
65,Serafina Clemons,2/8/2016,Shirley,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$55,$495
66,Susannah Fields,2/9/2016,Far Rockaway,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$21,$279
66,Susannah Fields,2/9/2016,Far Rockaway,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$38,$511
66,Susannah Fields,2/9/2016,Far Rockaway,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$150,$600
67,Lazaro Moran,2/9/2016,Sugar Land,TX,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,$54,$216
67,Lazaro Moran,2/9/2016,Sugar Land,TX,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$120,$480
67,Lazaro Moran,2/9/2016,Sugar Land,TX,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,$110,$990
67,Lazaro Moran,2/9/2016,Sugar Land,TX,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,$264,"$2,378"
67,Lazaro Moran,2/9/2016,Sugar Land,TX,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$90,$359
68,Kristen Alvarez,2/10/2016,Bronx,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$38,$502
68,Kristen Alvarez,2/10/2016,Bronx,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$43,$386
69,Ophelia Decker,2/10/2016,New Windsor,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$54,$486
69,Ophelia Decker,2/10/2016,New Windsor,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$264,"$1,057"
69,Ophelia Decker,2/10/2016,New Windsor,NY,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$77,"$1,472"
70,Cleotilde Booth,2/11/2016,Sugar Land,TX,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Rowlett Bikes,$30,$570
70,Cleotilde Booth,2/11/2016,Sugar Land,TX,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Rowlett Bikes,$90,$359
70,Cleotilde Booth,2/11/2016,Sugar Land,TX,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Rowlett Bikes,$100,"$1,900"
71,Cathey Lamb,2/11/2016,Bayside,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$440
71,Cathey Lamb,2/11/2016,Bayside,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$60,"$1,140"
71,Cathey Lamb,2/11/2016,Bayside,NY,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$45,$404
72,Cesar Wilkins,2/12/2016,San Diego,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$54,$486
72,Cesar Wilkins,2/12/2016,San Diego,CA,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,$27,$522
72,Cesar Wilkins,2/12/2016,San Diego,CA,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$60,$798
73,Gabriel Wagner,2/12/2016,Ballston Spa,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$19,$251
73,Gabriel Wagner,2/12/2016,Ballston Spa,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$120,$480
73,Gabriel Wagner,2/12/2016,Ballston Spa,NY,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$35,$465
73,Gabriel Wagner,2/12/2016,Ballston Spa,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$60,"$1,140"
73,Gabriel Wagner,2/12/2016,Ballston Spa,NY,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$140,"$1,860"
74,Mariela Huffman,2/13/2016,Garden City,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$60,"$1,140"
74,Mariela Huffman,2/13/2016,Garden City,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$33,$437
75,Euna Lopez,2/14/2016,Carmel,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$106,$424
75,Euna Lopez,2/14/2016,Carmel,NY,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$100,$900
75,Euna Lopez,2/14/2016,Carmel,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$560,"$7,440"
76,Genoveva Baldwin,2/16/2016,Port Washington,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$522
76,Genoveva Baldwin,2/16/2016,Port Washington,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$92,"$1,229"
76,Genoveva Baldwin,2/16/2016,Port Washington,NY,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$336,"$3,026"
77,Rochelle Ward,2/16/2016,Glendora,CA,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Santa Cruz Bikes,$110,$990
77,Rochelle Ward,2/16/2016,Glendora,CA,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,$100,$400
77,Rochelle Ward,2/16/2016,Glendora,CA,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Santa Cruz Bikes,$120,$480
77,Rochelle Ward,2/16/2016,Glendora,CA,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$42,$558
78,Trinidad Chapman,2/16/2016,Ronkonkoma,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$54,$486
78,Trinidad Chapman,2/16/2016,Ronkonkoma,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$30,$399
78,Trinidad Chapman,2/16/2016,Ronkonkoma,NY,2,898.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$90,$808
78,Trinidad Chapman,2/16/2016,Ronkonkoma,NY,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$90,$359
79,Ellena Clements,2/17/2016,Santa Monica,CA,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,$70,$930
79,Ellena Clements,2/17/2016,Santa Monica,CA,2,858.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$43,$815
79,Ellena Clements,2/17/2016,Santa Monica,CA,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$47,$423
79,Ellena Clements,2/17/2016,Santa Monica,CA,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,$600,"$5,400"
80,Jeannie Wilcox,2/17/2016,Franklin Square,NY,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$55,$495
80,Jeannie Wilcox,2/17/2016,Franklin Square,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$60,$540
80,Jeannie Wilcox,2/17/2016,Franklin Square,NY,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$86,$343
81,Max Charles,2/17/2016,Glen Cove,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$30,$570
81,Max Charles,2/17/2016,Glen Cove,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$50,$950
81,Max Charles,2/17/2016,Glen Cove,NY,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$620,"$2,478"
82,Bronwyn Vargas,2/18/2016,New Windsor,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$100,$900
82,Bronwyn Vargas,2/18/2016,New Windsor,NY,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$672,"$2,690"
83,Gertrude Terry,2/19/2016,Upland,CA,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Santa Cruz Bikes,$120,$480
83,Gertrude Terry,2/19/2016,Upland,CA,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$100,"$1,900"
84,Christia Wilkins,2/20/2016,Woodside,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$42,$558
84,Christia Wilkins,2/20/2016,Woodside,NY,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$74,$986
85,Aaron Knapp,2/20/2016,Yonkers,NY,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$31,$418
85,Aaron Knapp,2/20/2016,Yonkers,NY,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Baldwin Bikes,$290,"$5,510"
86,Lavette Wright,2/21/2016,Ronkonkoma,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$108,$432
86,Lavette Wright,2/21/2016,Ronkonkoma,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$42,$558
86,Lavette Wright,2/21/2016,Ronkonkoma,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$53,$477
86,Lavette Wright,2/21/2016,Ronkonkoma,NY,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$600,"$5,400"
87,Rosa Kinney,2/21/2016,Brooklyn,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$60,$540
87,Rosa Kinney,2/21/2016,Brooklyn,NY,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$240,$960
88,Rodolfo Buck,2/21/2016,Shirley,NY,1,1549.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$108,"$1,441"
88,Rodolfo Buck,2/21/2016,Shirley,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$360,"$3,240"
88,Rodolfo Buck,2/21/2016,Shirley,NY,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,$400,"$3,600"
89,Calandra Stanton,2/21/2016,Lake Jackson,TX,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Rowlett Bikes,$66,"$1,255"
89,Calandra Stanton,2/21/2016,Lake Jackson,TX,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Rowlett Bikes,$94,$846
90,Romaine Haley,2/23/2016,Ithaca,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$33,$437
90,Romaine Haley,2/23/2016,Ithaca,NY,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$100,$900
91,Catrice Hicks,2/25/2016,San Pablo,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$38,$502
91,Catrice Hicks,2/25/2016,San Pablo,CA,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$74,$986
91,Catrice Hicks,2/25/2016,San Pablo,CA,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Santa Cruz Bikes,$25,$475
91,Catrice Hicks,2/25/2016,San Pablo,CA,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$168,"$1,513"
92,Kimberli Cline,2/25/2016,Centereach,NY,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$180,"$1,620"
93,Cindie Franklin,2/26/2016,Lawndale,CA,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,$27,$243
93,Cindie Franklin,2/26/2016,Lawndale,CA,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Santa Cruz Bikes,$38,$502
93,Cindie Franklin,2/26/2016,Lawndale,CA,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$21,$408
93,Cindie Franklin,2/26/2016,Lawndale,CA,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$150,$600
93,Cindie Franklin,2/26/2016,Lawndale,CA,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$217,"$2,881"
94,Thurman Ellis,2/27/2016,Pleasanton,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Santa Cruz Bikes,$38,$502
94,Thurman Ellis,2/27/2016,Pleasanton,CA,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Santa Cruz Bikes,$27,$522
94,Thurman Ellis,2/27/2016,Pleasanton,CA,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Santa Cruz Bikes,$336,"$1,345"
94,Thurman Ellis,2/27/2016,Pleasanton,CA,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Santa Cruz Bikes,$580,"$2,320"
95,Casey Gill,2/27/2016,Port Washington,NY,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$60,"$1,140"
95,Casey Gill,2/27/2016,Port Washington,NY,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$45,$404
95,Casey Gill,2/27/2016,Port Washington,NY,2,3098.00,Surly Straggler - 2016,Cyclocross Bicycles,Baldwin Bikes,$620,"$2,478"
95,Casey Gill,2/27/2016,Port Washington,NY,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Baldwin Bikes,$720,"$2,880"
96,Keitha Black,2/27/2016,Lindenhurst,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$15,$285
96,Keitha Black,2/27/2016,Lindenhurst,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$60,$540
97,Alpha King,2/28/2016,Rockville Centre,NY,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Baldwin Bikes,$240,$960
97,Alpha King,2/28/2016,Rockville Centre,NY,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$45,$404
97,Alpha King,2/28/2016,Rockville Centre,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$52,$697
97,Alpha King,2/28/2016,Rockville Centre,NY,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$188,$752
98,Leticia Snyder,2/28/2016,Pittsford,NY,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Baldwin Bikes,$27,$243
98,Leticia Snyder,2/28/2016,Pittsford,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$108,$432
98,Leticia Snyder,2/28/2016,Pittsford,NY,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$31,$418
98,Leticia Snyder,2/28/2016,Pittsford,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$150,$600
99,Rikki Morrow,2/29/2016,Fort Worth,TX,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Rowlett Bikes,$54,$216
99,Rikki Morrow,2/29/2016,Fort Worth,TX,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,$54,$216
99,Rikki Morrow,2/29/2016,Fort Worth,TX,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Rowlett Bikes,$120,$480
99,Rikki Morrow,2/29/2016,Fort Worth,TX,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Rowlett Bikes,$50,$950
99,Rikki Morrow,2/29/2016,Fort Worth,TX,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Rowlett Bikes,$560,"$7,440"
100,Luke Kramer,3/1/2016,Bethpage,NY,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$990
100,Luke Kramer,3/1/2016,Bethpage,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$55,"$1,045"
100,Luke Kramer,3/1/2016,Bethpage,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$240,$960
100,Luke Kramer,3/1/2016,Bethpage,NY,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$336,"$3,026"
100,Luke Kramer,3/1/2016,Bethpage,NY,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Baldwin Bikes,"$1,600","$6,400"
101,Katheleen Marks,3/1/2016,Longview,TX,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett Bikes,$220,$880
102,Trisha Johnson,3/2/2016,Lancaster,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$19,$251
102,Trisha Johnson,3/2/2016,Lancaster,NY,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Baldwin Bikes,$26,$503
103,Brigida Larson,3/3/2016,Canyon Country,CA,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Santa Cruz Bikes,$106,$954
103,Brigida Larson,3/3/2016,Canyon Country,CA,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$30,$399
103,Brigida Larson,3/3/2016,Canyon Country,CA,1,449.00,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Santa Cruz Bikes,$90,$359
103,Brigida Larson,3/3/2016,Canyon Country,CA,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Santa Cruz Bikes,$50,$950
103,Brigida Larson,3/3/2016,Canyon Country,CA,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Santa Cruz Bikes,$600,"$5,400"
104,Latasha Hays,3/3/2016,Buffalo,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$30,$570
104,Latasha Hays,3/3/2016,Buffalo,NY,2,898.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$90,$808
105,Vikki Erickson,3/3/2016,Kingston,NY,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$672,"$2,690"
105,Vikki Erickson,3/3/2016,Kingston,NY,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Baldwin Bikes,$50,$950
105,Vikki Erickson,3/3/2016,Kingston,NY,1,2999.99,Trek Conduit+ - 2016,Electric Bikes,Baldwin Bikes,$150,"$2,850"
106,Valery Saunders,3/4/2016,Victoria,TX,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Rowlett Bikes,$54,$486
106,Valery Saunders,3/4/2016,Victoria,TX,1,429.00,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Rowlett Bikes,$43,$386
107,Kiara Deleon,3/6/2016,Anaheim,CA,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Santa Cruz Bikes,$54,$486
107,Kiara Deleon,3/6/2016,Anaheim,CA,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Santa Cruz Bikes,$90,$359
108,Robby Sykes,3/6/2016,Hempstead,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$38,$502
108,Robby Sykes,3/6/2016,Hempstead,NY,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Baldwin Bikes,$60,"$1,140"
108,Robby Sykes,3/6/2016,Hempstead,NY,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Baldwin Bikes,$168,"$1,513"
109,Ben Stone,3/6/2016,Ithaca,NY,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$54,$486
109,Ben Stone,3/6/2016,Ithaca,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$33,$437
110,Launa Hull,3/6/2016,Helotes,TX,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Rowlett Bikes,$27,$243
111,Zulema Browning,3/7/2016,Amsterdam,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Baldwin Bikes,$27,$243
111,Zulema Browning,3/7/2016,Amsterdam,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$77,"$1,023"
112,Micki Rutledge,3/8/2016,Richmond Hill,NY,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$120,$480
112,Micki Rutledge,3/8/2016,Richmond Hill,NY,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$55,"$1,045"
112,Micki Rutledge,3/8/2016,Richmond Hill,NY,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Baldwin Bikes,$70,$930
112,Micki Rutledge,3/8/2016,Richmond Hill,NY,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$264,"$1,057"
113,Theresia Barron,3/8/2016,Forest Hills,NY,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$60,$240
113,Theresia Barron,3/8/2016,Forest Hills,NY,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Baldwin Bikes,$110,$990
113,Theresia Barron,3/8/2016,Forest Hills,NY,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$77,"$1,023"
113,Theresia Barron,3/8/2016,Forest Hills,NY,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Baldwin Bikes,$528,"$2,114"
113,Theresia Barron,3/8/2016,Forest Hills,NY,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Baldwin Bikes,$33,$437
114,Mark Benton,3/8/2016,East Elmhurst,NY,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Baldwin Bikes,$54,$486
114,Mark Benton,3/8/2016,East Elmhurst,NY,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Baldwin Bikes,$27,$522
114,Mark Benton,3/8/2016,East Elmhurst,NY,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Baldwin Bikes,$52,$697
115,Starr Schneider,3/9/2016,Shirley,NY,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Baldwin Bikes,$54,$216
115,Starr Schneider,3/9/2016,Shirley,NY,1,449.00,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Baldwin Bikes,$45,$404
116,Burma Summers,3/10/2016,Freeport,NY,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Baldwin Bikes,$30,$570
